duracao;intensidade;f01;f02;f03;falante;modalidade;frase;acento;escolaridade;genero;vogal;Variedade;intst;f0st;durz;n_vogais
0;0;50;50;50;6;a;pwz;proparoxitona;superior;masculino;V4;Oiapoque;-69,059;-14,989;-1,539;12
130;70;133;146;157;6;a;pwz;proparoxitona;superior;masculino;V1;Oiapoque;0,941;3,483;1,514;12
42;67;156;152;147;6;a;pwz;proparoxitona;superior;masculino;V2;Oiapoque;-2,059;4,222;-0,552;12
156;55;149;151;153;6;a;pwz;proparoxitona;superior;masculino;V3;Oiapoque;-14,059;4,145;2,125;12
150;68;122;128;143;6;a;pwz;proparoxitona;superior;masculino;V4;Oiapoque;-1,059;1,686;1,984;12
0;0;50;50;50;6;i;pwz;proparoxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
100;74;146;155;163;6;i;pwz;proparoxitona;superior;masculino;V2;Oiapoque;4,941;4,561;0,810;12
30;65;168;168;167;6;i;pwz;proparoxitona;superior;masculino;V3;Oiapoque;-4,059;5,958;-0,834;12
49;61;147;139;126;6;i;pwz;proparoxitona;superior;masculino;V4;Oiapoque;-8,059;2,503;-0,388;12
0;0;50;50;50;6;i;pwz;proparoxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
0;0;50;50;50;6;i;pwz;proparoxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
100;74;146;155;163;6;i;pwz;proparoxitona;superior;masculino;V3;Oiapoque;4,941;4,561;0,810;12
30;65;168;168;167;6;i;pwz;proparoxitona;superior;masculino;V4;Oiapoque;-4,059;5,958;-0,834;12
48;56;100;101;99;6;i;pwz;proparoxitona;superior;masculino;V1;Oiapoque;-13,059;-2,989;-0,411;12
0;0;50;50;50;6;i;pwz;proparoxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
0;0;50;50;50;6;i;pwz;proparoxitona;superior;masculino;V3;Oiapoque;-69,059;-14,989;-1,539;12
100;74;146;155;163;6;i;pwz;proparoxitona;superior;masculino;V4;Oiapoque;4,941;4,561;0,810;12
106;65;126;132;125;6;i;pwz;proparoxitona;superior;masculino;V1;Oiapoque;-4,059;1,239;0,951;12
50;57;100;101;99;6;i;pwz;proparoxitona;superior;masculino;V2;Oiapoque;-12,059;-2,989;-0,364;12
0;0;50;50;50;6;i;pwz;proparoxitona;superior;masculino;V3;Oiapoque;-69,059;-14,989;-1,539;12
46;60;106;108;110;6;a;swk;oxitona;superior;masculino;V3;Oiapoque;-9,059;-1,657;-0,458;12
59;68;126;126;124;6;a;swk;oxitona;superior;masculino;V4;Oiapoque;-1,059;0,920;-0,153;12
55;57;143;138;132;6;a;swk;oxitona;superior;masculino;V1;Oiapoque;-12,059;2,545;-0,247;12
100;71;156;157;138;6;a;swk;oxitona;superior;masculino;V2;Oiapoque;1,941;4,069;0,810;12
139;58;112;103;104;6;a;swk;oxitona;superior;masculino;V3;Oiapoque;-11,059;-1,926;1,726;12
46;60;106;108;110;6;a;swk;oxitona;superior;masculino;V4;Oiapoque;-9,059;-1,657;-0,458;12
42;57;139;138;133;6;a;swk;oxitona;superior;masculino;V1;Oiapoque;-12,059;2,419;-0,552;12
55;57;143;138;132;6;a;swk;oxitona;superior;masculino;V2;Oiapoque;-12,059;2,545;-0,247;12
100;71;156;157;138;6;a;swk;oxitona;superior;masculino;V3;Oiapoque;1,941;4,069;0,810;12
151;58;112;103;104;6;a;swk;oxitona;superior;masculino;V4;Oiapoque;-11,059;-1,926;2,008;12
42;59;147;146;140;6;a;swk;oxitona;superior;masculino;V1;Oiapoque;-10,059;3,364;-0,552;12
43;57;139;138;133;6;a;swk;oxitona;superior;masculino;V2;Oiapoque;-12,059;2,419;-0,529;12
52;57;143;138;132;6;a;swk;oxitona;superior;masculino;V3;Oiapoque;-12,059;2,545;-0,318;12
100;71;156;157;138;6;a;swk;oxitona;superior;masculino;V4;Oiapoque;1,941;4,069;0,810;12
80;68;119;127;132;6;i;swk;oxitona;superior;masculino;V1;Oiapoque;-1,059;1,012;0,340;12
35;59;116;111;107;6;i;swk;oxitona;superior;masculino;V2;Oiapoque;-10,059;-1,131;-0,717;12
47;54;101;100;100;6;i;swk;oxitona;superior;masculino;V3;Oiapoque;-15,059;-2,932;-0,435;12
44;51;98;98;95;6;i;swk;oxitona;superior;masculino;V4;Oiapoque;-18,059;-3,517;-0,505;12
50;61;129;107;106;6;i;swk;oxitona;superior;masculino;V1;Oiapoque;-8,059;-0,721;-0,364;12
80;68;119;127;132;6;i;swk;oxitona;superior;masculino;V2;Oiapoque;-1,059;1,012;0,340;12
30;58;115;110;107;6;i;swk;oxitona;superior;masculino;V3;Oiapoque;-11,059;-1,235;-0,834;12
47;54;101;100;100;6;i;swk;oxitona;superior;masculino;V4;Oiapoque;-15,059;-2,932;-0,435;12
99;63;120;115;109;6;i;swk;oxitona;superior;masculino;V1;Oiapoque;-6,059;-0,620;0,786;12
50;61;129;107;106;6;i;swk;oxitona;superior;masculino;V2;Oiapoque;-8,059;-0,721;-0,364;12
80;68;119;127;132;6;i;swk;oxitona;superior;masculino;V3;Oiapoque;-1,059;1,012;0,340;12
30;58;115;110;107;6;i;swk;oxitona;superior;masculino;V4;Oiapoque;-11,059;-1,235;-0,834;12
64;69;146;136;136;6;a;swp;proparoxitona;superior;masculino;V1;Oiapoque;-0,059;2,753;-0,036;12
60;67;150;148;150;6;a;swp;proparoxitona;superior;masculino;V2;Oiapoque;-2,059;3,953;-0,130;12
41;64;141;136;131;6;a;swp;proparoxitona;superior;masculino;V3;Oiapoque;-5,059;2,334;-0,576;12
70;65;127;136;144;6;a;swp;proparoxitona;superior;masculino;V4;Oiapoque;-4,059;2,292;0,105;12
0;0;50;50;50;6;a;swp;proparoxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
45;70;146;142;139;6;a;swp;proparoxitona;superior;masculino;V2;Oiapoque;0,941;3,122;-0,482;12
110;68;127;131;133;6;a;swp;proparoxitona;superior;masculino;V3;Oiapoque;-1,059;1,597;1,045;12
30;66;132;129;126;6;a;swp;proparoxitona;superior;masculino;V4;Oiapoque;-3,059;1,419;-0,834;12
114;70;141;155;173;6;a;swp;proparoxitona;superior;masculino;V1;Oiapoque;0,941;4,746;1,139;12
0;0;50;50;50;6;a;swp;proparoxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
64;69;146;136;136;6;a;swp;proparoxitona;superior;masculino;V3;Oiapoque;-0,059;2,753;-0,036;12
60;67;150;148;150;6;a;swp;proparoxitona;superior;masculino;V4;Oiapoque;-2,059;3,953;-0,130;12
50;63;138;141;135;6;i;swp;proparoxitona;superior;masculino;V1;Oiapoque;-6,059;2,587;-0,364;12
90;68;132;141;152;6;i;swp;proparoxitona;superior;masculino;V2;Oiapoque;-1,059;3,041;0,575;12
0;0;50;50;50;6;i;swp;proparoxitona;superior;masculino;V3;Oiapoque;-69,059;-14,989;-1,539;12
50;65;123;125;125;6;i;swp;proparoxitona;superior;masculino;V4;Oiapoque;-4,059;0,781;-0,364;12
0;0;50;50;50;6;i;swp;proparoxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
50;63;138;141;135;6;i;swp;proparoxitona;superior;masculino;V2;Oiapoque;-6,059;2,587;-0,364;12
110;69;132;146;150;6;i;swp;proparoxitona;superior;masculino;V3;Oiapoque;-0,059;3,163;1,045;12
0;0;50;50;50;6;i;swp;proparoxitona;superior;masculino;V4;Oiapoque;-69,059;-14,989;-1,539;12
35;49;139;140;139;6;i;swp;proparoxitona;superior;masculino;V1;Oiapoque;-20,059;2,753;-0,717;12
54;61;133;133;131;6;i;swp;proparoxitona;superior;masculino;V2;Oiapoque;-8,059;1,861;-0,271;12
30;64;146;145;140;6;i;swp;proparoxitona;superior;masculino;V3;Oiapoque;-5,059;3,283;-0,834;12
157;69;129;134;144;6;i;swp;proparoxitona;superior;masculino;V4;Oiapoque;-0,059;2,292;2,149;12
29;54;127;127;127;6;i;swp;proparoxitona;superior;masculino;V1;Oiapoque;-15,059;1,149;-0,858;12
38;45;127;127;127;6;i;swp;proparoxitona;superior;masculino;V2;Oiapoque;-24,059;1,149;-0,646;12
46;59;123;123;125;6;a;twb;oxitona;superior;masculino;V1;Oiapoque;-10,059;0,688;-0,458;12
69;67;139;148;139;6;a;twb;oxitona;superior;masculino;V2;Oiapoque;-2,059;3,081;0,082;12
150;70;133;139;151;6;a;twb;oxitona;superior;masculino;V3;Oiapoque;0,941;2,959;1,984;12
30;58;134;130;127;6;a;twb;oxitona;superior;masculino;V4;Oiapoque;-11,059;1,597;-0,834;12
125;57;106;108;116;6;a;twb;oxitona;superior;masculino;V1;Oiapoque;-12,059;-1,339;1,397;12
43;58;122;122;123;6;a;twb;oxitona;superior;masculino;V2;Oiapoque;-11,059;0,501;-0,529;12
33;59;134;134;132;6;a;twb;oxitona;superior;masculino;V3;Oiapoque;-10,059;1,991;-0,764;12
130;68;127;136;145;6;a;twb;oxitona;superior;masculino;V4;Oiapoque;-1,059;2,334;1,514;12
81;68;127;129;125;6;a;twb;oxitona;superior;masculino;V1;Oiapoque;-1,059;1,149;0,364;12
125;55;53;50;99;6;a;twb;oxitona;superior;masculino;V2;Oiapoque;-14,059;-9,836;1,397;12
43;58;122;122;123;6;a;twb;oxitona;superior;masculino;V3;Oiapoque;-11,059;0,501;-0,529;12
33;59;134;134;132;6;a;twb;oxitona;superior;masculino;V4;Oiapoque;-10,059;1,991;-0,764;12
100;66;131;130;126;6;a;twb;oxitona;superior;masculino;V1;Oiapoque;-3,059;1,419;0,810;12
81;68;127;129;125;6;a;twb;oxitona;superior;masculino;V2;Oiapoque;-1,059;1,149;0,364;12
125;55;53;50;99;6;a;twb;oxitona;superior;masculino;V3;Oiapoque;-14,059;-9,836;1,397;12
51;59;128;128;131;6;i;twb;oxitona;superior;masculino;V4;Oiapoque;-10,059;1,419;-0,341;12
75;60;113;112;108;6;i;twb;oxitona;superior;masculino;V1;Oiapoque;-9,059;-1,182;0,223;12
80;58;106;56;54;6;i;twb;oxitona;superior;masculino;V2;Oiapoque;-11,059;-8,676;0,340;12
52;56;52;52;55;6;i;twb;oxitona;superior;masculino;V3;Oiapoque;-13,059;-13,980;-0,318;12
162;64;115;149;162;6;i;twb;oxitona;superior;masculino;V4;Oiapoque;-5,059;3,081;2,266;12
40;63;120;119;117;6;i;twb;oxitona;superior;masculino;V1;Oiapoque;-6,059;-0,026;-0,599;12
75;60;113;112;108;6;i;twb;oxitona;superior;masculino;V2;Oiapoque;-9,059;-1,182;0,223;12
80;58;106;56;54;6;i;twb;oxitona;superior;masculino;V3;Oiapoque;-11,059;-8,676;0,340;12
50;56;52;52;54;6;i;twb;oxitona;superior;masculino;V4;Oiapoque;-13,059;-14,090;-0,364;12
90;71;129;127;134;6;i;twb;oxitona;superior;masculino;V1;Oiapoque;1,941;1,553;0,575;12
40;63;120;119;117;6;i;twb;oxitona;superior;masculino;V2;Oiapoque;-6,059;-0,026;-0,599;12
75;60;113;112;108;6;i;twb;oxitona;superior;masculino;V3;Oiapoque;-9,059;-1,182;0,223;12
80;58;106;56;54;6;i;twb;oxitona;superior;masculino;V4;Oiapoque;-11,059;-8,676;0,340;12
34;62;125;124;121;6;a;twf;paroxitona;superior;masculino;V1;Oiapoque;-7,059;0,642;-0,740;12
80;74;121;123;129;6;a;twf;paroxitona;superior;masculino;V2;Oiapoque;4,941;0,781;0,340;12
37;67;136;129;127;6;a;twf;paroxitona;superior;masculino;V3;Oiapoque;-2,059;1,641;-0,670;12
38;59;125;125;122;6;a;twf;paroxitona;superior;masculino;V4;Oiapoque;-10,059;0,735;-0,646;12
18;59;129;128;128;6;a;twf;paroxitona;superior;masculino;V1;Oiapoque;-10,059;1,330;-1,116;12
34;62;125;124;121;6;a;twf;paroxitona;superior;masculino;V2;Oiapoque;-7,059;0,642;-0,740;12
80;74;121;123;129;6;a;twf;paroxitona;superior;masculino;V3;Oiapoque;4,941;0,781;0,340;12
35;67;134;129;127;6;a;twf;paroxitona;superior;masculino;V4;Oiapoque;-2,059;1,553;-0,717;12
120;70;116;121;133;6;a;twf;paroxitona;superior;masculino;V1;Oiapoque;0,941;0,642;1,280;12
30;58;129;128;128;6;a;twf;paroxitona;superior;masculino;V2;Oiapoque;-11,059;1,330;-0,834;12
43;62;127;124;121;6;a;twf;paroxitona;superior;masculino;V3;Oiapoque;-7,059;0,735;-0,529;12
80;74;121;123;129;6;a;twf;paroxitona;superior;masculino;V4;Oiapoque;4,941;0,781;0,340;12
30;58;145;141;137;6;i;twf;paroxitona;superior;masculino;V1;Oiapoque;-11,059;2,959;-0,834;12
100;71;131;140;138;6;i;twf;paroxitona;superior;masculino;V2;Oiapoque;1,941;2,376;0,810;12
34;60;131;130;128;6;i;twf;paroxitona;superior;masculino;V3;Oiapoque;-9,059;1,508;-0,740;12
31;54;110;110;113;6;i;twf;paroxitona;superior;masculino;V4;Oiapoque;-15,059;-1,182;-0,811;12
113;72;138;149;158;6;i;twf;paroxitona;superior;masculino;V1;Oiapoque;2,941;3,837;1,115;12
30;58;145;141;137;6;i;twf;paroxitona;superior;masculino;V2;Oiapoque;-11,059;2,959;-0,834;12
100;71;131;140;138;6;i;twf;paroxitona;superior;masculino;V3;Oiapoque;1,941;2,376;0,810;12
34;60;131;130;128;6;i;twf;paroxitona;superior;masculino;V4;Oiapoque;-9,059;1,508;-0,740;12
50;65;129;137;135;6;i;twf;paroxitona;superior;masculino;V1;Oiapoque;-4,059;2,034;-0,364;12
113;72;138;149;158;6;i;twf;paroxitona;superior;masculino;V2;Oiapoque;2,941;3,837;1,115;12
30;58;145;141;137;6;i;twf;paroxitona;superior;masculino;V3;Oiapoque;-11,059;2,959;-0,834;12
100;71;131;140;138;6;i;twf;paroxitona;superior;masculino;V4;Oiapoque;1,941;2,376;0,810;12
0;0;50;50;50;6;a;twg;oxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
50;59;132;135;131;6;a;twg;oxitona;superior;masculino;V2;Oiapoque;-10,059;1,904;-0,364;12
147;67;127;130;148;6;a;twg;oxitona;superior;masculino;V3;Oiapoque;-2,059;2,206;1,914;12
42;55;139;134;131;6;a;twg;oxitona;superior;masculino;V4;Oiapoque;-14,059;2,164;-0,552;12
134;54;106;104;101;6;a;twg;oxitona;superior;masculino;V1;Oiapoque;-15,059;-2,366;1,608;12
0;0;50;50;50;6;a;twg;oxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
50;59;132;135;131;6;a;twg;oxitona;superior;masculino;V3;Oiapoque;-10,059;1,904;-0,364;12
145;67;127;130;148;6;a;twg;oxitona;superior;masculino;V4;Oiapoque;-2,059;2,206;1,867;12
70;64;128;130;126;6;a;twg;oxitona;superior;masculino;V1;Oiapoque;-5,059;1,285;0,105;12
141;54;106;104;101;6;a;twg;oxitona;superior;masculino;V2;Oiapoque;-15,059;-2,366;1,773;12
0;0;50;50;50;6;a;twg;oxitona;superior;masculino;V3;Oiapoque;-69,059;-14,989;-1,539;12
50;59;132;135;131;6;a;twg;oxitona;superior;masculino;V4;Oiapoque;-10,059;1,904;-0,364;12
80;62;126;126;128;6;a;twg;oxitona;superior;masculino;V1;Oiapoque;-7,059;1,103;0,340;12
70;64;128;130;126;6;a;twg;oxitona;superior;masculino;V2;Oiapoque;-5,059;1,285;0,105;12
139;54;106;104;101;6;a;twg;oxitona;superior;masculino;V3;Oiapoque;-15,059;-2,366;1,726;12
0;0;50;50;50;6;i;twg;oxitona;superior;masculino;V4;Oiapoque;-69,059;-14,989;-1,539;12
93;60;115;127;123;6;i;twg;oxitona;superior;masculino;V1;Oiapoque;-9,059;0,406;0,645;12
65;58;106;104;101;6;i;twg;oxitona;superior;masculino;V2;Oiapoque;-11,059;-2,366;-0,012;12
60;55;97;97;102;6;i;twg;oxitona;superior;masculino;V3;Oiapoque;-14,059;-3,222;-0,130;12
142;61;131;149;143;6;i;twg;oxitona;superior;masculino;V4;Oiapoque;-8,059;2,959;1,796;12
100;61;122;111;99;6;i;twg;oxitona;superior;masculino;V1;Oiapoque;-8,059;-1,235;0,810;12
100;60;115;127;120;6;i;twg;oxitona;superior;masculino;V2;Oiapoque;-9,059;0,263;0,810;12
68;58;106;104;101;6;i;twg;oxitona;superior;masculino;V3;Oiapoque;-11,059;-2,366;0,058;12
60;55;97;97;102;6;i;twg;oxitona;superior;masculino;V4;Oiapoque;-14,059;-3,222;-0,130;12
60;50;112;110;104;6;i;twg;oxitona;superior;masculino;V1;Oiapoque;-19,059;-1,550;-0,130;12
110;63;117;109;103;6;i;twg;oxitona;superior;masculino;V2;Oiapoque;-6,059;-1,392;1,045;12
80;59;111;114;95;6;i;twg;oxitona;superior;masculino;V3;Oiapoque;-10,059;-1,872;0,340;12
81;59;61;104;103;6;i;twg;oxitona;superior;masculino;V4;Oiapoque;-10,059;-4,942;0,364;12
60;62;119;119;116;6;a;twj;proparoxitona;superior;masculino;V1;Oiapoque;-7,059;-0,124;-0,130;12
58;56;123;119;121;6;a;twj;proparoxitona;superior;masculino;V2;Oiapoque;-13,059;0,311;-0,177;12
78;69;127;119;110;6;a;twj;proparoxitona;superior;masculino;V3;Oiapoque;-0,059;-0,026;0,293;12
80;66;124;133;129;6;a;twj;proparoxitona;superior;masculino;V4;Oiapoque;-3,059;1,374;0,340;12
0;0;50;50;50;6;a;twj;proparoxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
61;62;119;119;116;6;a;twj;proparoxitona;superior;masculino;V2;Oiapoque;-7,059;-0,124;-0,106;12
46;57;121;118;120;6;a;twj;proparoxitona;superior;masculino;V3;Oiapoque;-12,059;0,119;-0,458;12
74;69;127;119;110;6;a;twj;proparoxitona;superior;masculino;V4;Oiapoque;-0,059;-0,026;0,199;12
110;68;121;127;134;6;a;twj;proparoxitona;superior;masculino;V1;Oiapoque;-1,059;1,194;1,045;12
0;0;50;50;50;6;a;twj;proparoxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
62;62;119;119;117;6;a;twj;proparoxitona;superior;masculino;V3;Oiapoque;-7,059;-0,075;-0,083;12
51;57;122;118;120;6;a;twj;proparoxitona;superior;masculino;V4;Oiapoque;-12,059;0,167;-0,341;12
37;59;140;139;136;6;i;twj;proparoxitona;superior;masculino;V1;Oiapoque;-10,059;2,629;-0,670;12
120;70;134;147;157;6;i;twj;proparoxitona;superior;masculino;V2;Oiapoque;0,941;3,562;1,280;12
36;57;139;133;128;6;i;twj;proparoxitona;superior;masculino;V3;Oiapoque;-12,059;1,991;-0,693;12
60;60;121;122;121;6;i;twj;proparoxitona;superior;masculino;V4;Oiapoque;-9,059;0,359;-0,130;12
129;71;133;144;151;6;i;twj;proparoxitona;superior;masculino;V1;Oiapoque;1,941;3,163;1,491;12
37;59;140;139;136;6;i;twj;proparoxitona;superior;masculino;V2;Oiapoque;-10,059;2,629;-0,670;12
120;70;134;147;157;6;i;twj;proparoxitona;superior;masculino;V3;Oiapoque;0,941;3,562;1,280;12
36;57;139;133;128;6;i;twj;proparoxitona;superior;masculino;V4;Oiapoque;-12,059;1,991;-0,693;12
40;66;137;135;130;6;i;twj;proparoxitona;superior;masculino;V1;Oiapoque;-3,059;2,078;-0,599;12
129;71;133;144;151;6;i;twj;proparoxitona;superior;masculino;V2;Oiapoque;1,941;3,163;1,491;12
37;59;140;139;136;6;i;twj;proparoxitona;superior;masculino;V3;Oiapoque;-10,059;2,629;-0,670;12
120;70;134;147;157;6;i;twj;proparoxitona;superior;masculino;V4;Oiapoque;0,941;3,562;1,280;12
45;60;113;113;113;6;a;twv;proparoxitona;superior;masculino;V1;Oiapoque;-9,059;-0,873;-0,482;12
38;68;126;129;124;6;a;twv;proparoxitona;superior;masculino;V2;Oiapoque;-1,059;1,058;-0,646;12
110;74;127;136;144;6;a;twv;proparoxitona;superior;masculino;V3;Oiapoque;4,941;2,292;1,045;12
43;58;135;130;127;6;a;twv;proparoxitona;superior;masculino;V4;Oiapoque;-11,059;1,641;-0,529;12
0;0;50;50;50;6;a;twv;proparoxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
45;60;113;113;113;6;a;twv;proparoxitona;superior;masculino;V2;Oiapoque;-9,059;-0,873;-0,482;12
41;68;126;129;123;6;a;twv;proparoxitona;superior;masculino;V3;Oiapoque;-1,059;1,012;-0,576;12
110;74;127;136;144;6;a;twv;proparoxitona;superior;masculino;V4;Oiapoque;4,941;2,292;1,045;12
39;60;52;51;51;6;a;twv;proparoxitona;superior;masculino;V1;Oiapoque;-9,059;-14,534;-0,623;12
0;0;50;50;50;6;a;twv;proparoxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
52;59;113;113;113;6;a;twv;proparoxitona;superior;masculino;V3;Oiapoque;-10,059;-0,873;-0,318;12
40;68;126;129;123;6;a;twv;proparoxitona;superior;masculino;V4;Oiapoque;-1,059;1,012;-0,599;12
86;64;109;106;102;6;a;twv;proparoxitona;superior;masculino;V1;Oiapoque;-5,059;-2,035;0,481;12
32;59;51;51;51;6;a;twv;proparoxitona;superior;masculino;V2;Oiapoque;-10,059;-14,646;-0,787;12
0;0;50;50;50;6;a;twv;proparoxitona;superior;masculino;V3;Oiapoque;-69,059;-14,989;-1,539;12
43;62;117;122;124;6;i;twv;proparoxitona;superior;masculino;V4;Oiapoque;-7,059;0,311;-0,529;12
50;59;133;128;122;6;i;twv;proparoxitona;superior;masculino;V1;Oiapoque;-10,059;1,239;-0,364;12
120;64;118;119;121;6;i;twv;proparoxitona;superior;masculino;V2;Oiapoque;-5,059;0,071;1,280;12
58;65;135;136;135;6;i;twv;proparoxitona;superior;masculino;V3;Oiapoque;-4,059;2,249;-0,177;12
66;54;154;158;161;6;i;twv;proparoxitona;superior;masculino;V4;Oiapoque;-15,059;4,893;0,011;12
50;68;148;146;143;6;i;twv;proparoxitona;superior;masculino;V1;Oiapoque;-1,059;3,523;-0,364;12
50;59;133;128;122;6;i;twv;proparoxitona;superior;masculino;V2;Oiapoque;-10,059;1,239;-0,364;12
120;64;118;119;121;6;i;twv;proparoxitona;superior;masculino;V3;Oiapoque;-5,059;0,071;1,280;12
40;65;135;136;136;6;i;twv;proparoxitona;superior;masculino;V4;Oiapoque;-4,059;2,292;-0,599;12
90;71;130;126;129;6;i;twv;proparoxitona;superior;masculino;V1;Oiapoque;1,941;1,330;0,575;12
40;63;135;134;130;6;i;twv;proparoxitona;superior;masculino;V2;Oiapoque;-6,059;1,948;-0,599;12
45;53;123;124;121;6;i;twv;proparoxitona;superior;masculino;V3;Oiapoque;-16,059;0,548;-0,482;12
118;57;109;110;107;6;i;twv;proparoxitona;superior;masculino;V4;Oiapoque;-12,059;-1,550;1,233;12
46;52;116;115;113;6;a;twx;paroxitona;superior;masculino;V1;Oiapoque;-17,059;-0,620;-0,458;12
69;51;119;118;112;6;a;twx;paroxitona;superior;masculino;V2;Oiapoque;-18,059;-0,370;0,082;12
89;63;127;114;105;6;a;twx;paroxitona;superior;masculino;V3;Oiapoque;-6,059;-0,519;0,551;12
72;55;115;120;118;6;a;twx;paroxitona;superior;masculino;V4;Oiapoque;-14,059;-0,173;0,152;12
19;57;149;148;147;6;a;twx;paroxitona;superior;masculino;V1;Oiapoque;-12,059;3,798;-1,093;12
44;63;144;145;144;6;a;twx;paroxitona;superior;masculino;V2;Oiapoque;-6,059;3,364;-0,505;12
40;59;145;137;131;6;a;twx;paroxitona;superior;masculino;V3;Oiapoque;-10,059;2,545;-0,599;12
85;74;143;140;129;6;a;twx;paroxitona;superior;masculino;V4;Oiapoque;4,941;2,503;0,458;12
150;73;137;140;155;6;a;twx;paroxitona;superior;masculino;V1;Oiapoque;3,941;3,324;1,984;12
30;57;149;148;146;6;a;twx;paroxitona;superior;masculino;V2;Oiapoque;-12,059;3,759;-0,834;12
38;63;144;145;144;6;a;twx;paroxitona;superior;masculino;V3;Oiapoque;-6,059;3,364;-0,646;12
40;59;145;137;131;6;a;twx;paroxitona;superior;masculino;V4;Oiapoque;-10,059;2,545;-0,599;12
30;56;135;132;129;6;i;twx;paroxitona;superior;masculino;V1;Oiapoque;-13,059;1,817;-0,834;12
97;68;126;134;136;6;i;twx;paroxitona;superior;masculino;V2;Oiapoque;-1,059;1,817;0,739;12
30;53;130;129;127;6;i;twx;paroxitona;superior;masculino;V3;Oiapoque;-16,059;1,374;-0,834;12
80;55;121;120;115;6;i;twx;paroxitona;superior;masculino;V4;Oiapoque;-14,059;-0,026;0,340;12
120;74;138;149;159;6;i;twx;paroxitona;superior;masculino;V1;Oiapoque;4,941;3,876;1,280;12
36;61;165;158;143;6;i;twx;paroxitona;superior;masculino;V2;Oiapoque;-8,059;4,635;-0,693;12
150;71;120;130;145;6;i;twx;paroxitona;superior;masculino;V3;Oiapoque;1,941;1,773;1,984;12
67;65;142;141;140;6;i;twx;paroxitona;superior;masculino;V4;Oiapoque;-4,059;2,959;0,035;12
40;67;138;137;132;6;i;twx;paroxitona;superior;masculino;V1;Oiapoque;-2,059;2,292;-0,599;12
130;72;134;143;151;6;i;twx;paroxitona;superior;masculino;V2;Oiapoque;2,941;3,163;1,514;12
30;61;140;137;133;6;i;twx;paroxitona;superior;masculino;V3;Oiapoque;-8,059;2,419;-0,834;12
120;71;127;141;149;6;i;twx;paroxitona;superior;masculino;V4;Oiapoque;1,941;2,712;1,280;12
0;0;50;50;50;6;a;vwk;oxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
90;67;137;146;150;6;a;vwk;oxitona;superior;masculino;V2;Oiapoque;-2,059;3,364;0,575;12
40;60;149;148;145;6;a;vwk;oxitona;superior;masculino;V3;Oiapoque;-9,059;3,720;-0,599;12
42;53;134;134;128;6;a;vwk;oxitona;superior;masculino;V4;Oiapoque;-16,059;1,817;-0,552;12
71;49;68;196;195;6;a;vwk;oxitona;superior;masculino;V1;Oiapoque;-20,059;4,373;0,129;12
0;0;50;50;50;6;a;vwk;oxitona;superior;masculino;V2;Oiapoque;-69,059;-14,989;-1,539;12
90;67;137;146;150;6;a;vwk;oxitona;superior;masculino;V3;Oiapoque;-2,059;3,364;0,575;12
32;60;149;148;145;6;a;vwk;oxitona;superior;masculino;V4;Oiapoque;-9,059;3,720;-0,787;12
96;61;142;135;120;6;a;vwk;oxitona;superior;masculino;V1;Oiapoque;-8,059;1,861;0,716;12
86;49;51;98;98;6;a;vwk;oxitona;superior;masculino;V2;Oiapoque;-20,059;-6,355;0,481;12
0;0;50;50;50;6;a;vwk;oxitona;superior;masculino;V3;Oiapoque;-69,059;-14,989;-1,539;12
90;67;137;146;150;6;a;vwk;oxitona;superior;masculino;V4;Oiapoque;-2,059;3,364;0,575;12
41;50;131;131;129;6;a;vwk;oxitona;superior;masculino;V1;Oiapoque;-19,059;1,597;-0,576;12
94;61;142;135;122;6;a;vwk;oxitona;superior;masculino;V2;Oiapoque;-8,059;1,948;0,669;12
82;50;51;196;195;6;a;vwk;oxitona;superior;masculino;V3;Oiapoque;-19,059;3,720;0,387;12
0;0;50;50;50;6;i;vwk;oxitona;superior;masculino;V4;Oiapoque;-69,059;-14,989;-1,539;12
41;46;95;98;97;6;i;vwk;oxitona;superior;masculino;V1;Oiapoque;-23,059;-3,576;-0,576;12
63;43;95;95;92;6;i;vwk;oxitona;superior;masculino;V2;Oiapoque;-26,059;-4,060;-0,059;12
92;54;103;95;94;6;i;vwk;oxitona;superior;masculino;V3;Oiapoque;-15,059;-3,457;0,622;12
104;56;112;129;141;6;i;vwk;oxitona;superior;masculino;V4;Oiapoque;-13,059;1,194;0,904;12
0;0;50;50;50;6;i;vwk;oxitona;superior;masculino;V1;Oiapoque;-69,059;-14,989;-1,539;12
